tag_id_long,species,source,tag_date,updated_stock
989.001038727709,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727710,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727711,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727713,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727715,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727721,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727725,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727726,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727729,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727730,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727732,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727736,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727738,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727739,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727740,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727741,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727742,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727743,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727744,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727745,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727746,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727747,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727749,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727750,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727751,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727752,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727754,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727755,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727758,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727759,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727761,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727763,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727768,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727769,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727770,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727772,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727775,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727776,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727779,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727780,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727781,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727782,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727785,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727788,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727797,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727798,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727799,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727803,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727804,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727805,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727811,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727812,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727813,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727817,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727818,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727821,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727822,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727823,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727825,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727826,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727828,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727834,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727835,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727836,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727839,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727840,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727841,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727842,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727843,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727844,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727845,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727846,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727848,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727849,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727852,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727854,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727855,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727857,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727860,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727865,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727867,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727874,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727877,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727878,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727882,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727883,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727887,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727889,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727890,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727895,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727897,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727898,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727901,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727904,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727906,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727908,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727914,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727915,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727919,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727922,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727923,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727924,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727925,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727926,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727930,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727931,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727933,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727935,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727937,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727938,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727939,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727943,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727945,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727947,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727950,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727951,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727953,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727956,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727957,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727960,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727964,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727965,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727966,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727974,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727975,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727976,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727978,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727980,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727981,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727982,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727986,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727987,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727989,coho,hatch_tag,2021-03-17,Nanaimo
989.001038727994,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728000,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728001,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728002,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728003,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728004,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728008,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728012,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728016,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728017,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728019,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728020,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728021,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728022,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728023,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728024,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728026,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728030,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728031,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728032,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728035,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728037,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728038,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728040,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728043,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728050,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728051,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728053,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728057,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728061,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728063,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728064,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728065,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728068,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728071,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728074,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728079,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728082,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728083,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728084,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728085,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728088,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728091,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728092,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728096,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728098,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728099,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728105,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728110,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728113,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728115,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728118,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728119,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728120,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728122,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728123,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728126,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728129,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728139,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728142,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728144,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728146,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728148,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728152,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728154,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728157,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728159,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728160,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728161,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728162,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728164,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728165,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728169,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728173,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728174,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728175,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728180,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728182,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728183,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728184,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728187,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728191,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728192,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728193,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728195,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728196,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728197,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728202,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728206,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728210,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728211,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728212,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728214,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728215,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728219,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728220,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728221,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728224,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728234,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728237,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728239,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728240,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728241,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728244,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728247,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728250,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728253,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728255,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728256,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728259,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728262,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728263,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728266,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728267,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728270,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728271,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728272,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728276,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728278,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728280,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728283,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728284,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728291,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728292,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728296,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728299,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728300,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728302,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728304,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728306,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728313,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728316,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728319,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728320,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728321,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728323,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728324,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728326,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728329,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728332,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728336,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728337,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728340,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728341,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728345,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728346,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728348,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728351,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728354,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728356,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728357,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728360,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728361,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728362,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728363,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728364,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728366,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728367,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728368,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728370,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728372,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728373,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728374,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728375,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728377,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728378,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728379,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728382,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728388,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728390,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728391,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728392,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728393,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728395,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728397,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728398,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728399,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728400,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728403,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728404,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728407,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728409,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728412,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728418,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728419,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728422,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728423,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728424,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728426,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728429,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728433,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728436,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728437,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728438,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728441,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728442,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728443,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728444,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728449,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728450,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728451,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728456,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728457,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728460,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728463,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728464,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728466,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728467,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728471,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728472,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728477,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728479,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728486,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728487,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728490,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728491,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728492,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728493,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728496,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728497,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728498,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728499,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728502,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728508,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728510,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728512,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728513,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728515,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728516,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728517,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728519,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728520,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728521,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728523,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728524,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728525,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728530,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728531,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728533,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728539,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728543,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728544,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728547,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728550,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728551,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728554,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728557,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728558,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728559,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728560,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728563,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728565,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728566,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728573,coho,hatch_tag,2021-03-17,Nanaimo
989.001038728575,coho,hatch_tag,2021-03-17,Nanaimo
989.001038729365,chinook,hatch_tag,2021-04-01,Quinsam
989.001038730028,chinook,hatch_tag,2021-04-01,Quinsam
989.001038730425,chinook,hatch_tag,2021-04-01,Quinsam
989.001038730446,chinook,hatch_tag,2021-04-01,Quinsam
989.001038730786,chinook,hatch_tag,2021-04-01,Quinsam
989.001038730938,chinook,hatch_tag,2021-04-01,Quinsam
989.001038731312,chinook,hatch_tag,2021-04-01,Quinsam
989.001038731733,chinook,hatch_tag,2021-04-01,Quinsam
989.001038733129,chinook,hatch_tag,2021-04-01,Quinsam
989.001038733358,chinook,hatch_tag,2021-04-01,Quinsam
989.001038733648,chinook,river,2021-05-18,Cowichan
989.001038733656,chinook,river,2021-05-18,Cowichan
989.001038733661,coho,river,2021-05-18,Cowichan
989.001038733699,chinook,river,2021-05-18,Cowichan
989.001038733716,coho,river,2021-05-18,Cowichan
989.001038733802,coho,river,2021-05-19,Cowichan
989.001038733816,coho,river,2021-05-19,Cowichan
989.001038733830,coho,river,2021-05-19,Cowichan
989.001038733847,coho,river,2021-05-19,Cowichan
989.001038733861,chinook,river,2021-05-20,Cowichan
989.001038733886,chinook,river,2021-05-20,Cowichan
989.001038733896,chinook,river,2021-05-20,Cowichan
989.001038733954,coho,river,2021-05-20,Cowichan
989.001038733968,chinook,river,2021-05-20,Cowichan
989.001038734040,chinook,river,2021-05-20,Cowichan
989.001038734042,coho,river,2021-05-20,Cowichan
989.001038734095,chinook,river,2021-05-27,Cowichan
989.001038734109,chinook,river,2021-05-27,Cowichan
989.001038734141,chinook,river,2021-05-27,Cowichan
989.001038734182,coho,river,2021-05-17,Cowichan
989.001038734245,coho,river,2021-05-17,Cowichan
989.001038734398,chinook,river,2021-05-20,Cowichan
989.001038734432,chinook,estuary,2021-06-01,Cowichan
989.001038734441,coho,river,2021-05-20,Cowichan
989.001038734467,chinook,river,2021-05-20,Cowichan
989.001038734510,coho,river,2021-05-20,Cowichan
989.001038734533,coho,river,2021-05-20,Cowichan
989.001038734544,coho,river,2021-05-20,Cowichan
989.001038734551,coho,river,2021-05-20,Cowichan
989.001038734556,chinook,river,2021-05-20,Cowichan
989.001038734588,chinook,estuary,2021-06-01,Cowichan
989.001038734597,chinook,estuary,2021-06-01,Cowichan
989.001038734604,chinook,estuary,2021-06-01,Cowichan
989.001038734684,chinook,river,2021-05-19,Cowichan
989.001038734741,chinook,river,2021-05-19,Cowichan
989.001038734814,chinook,river,2021-05-20,Cowichan
989.001038734835,coho,river,2021-05-20,Cowichan
989.001038734858,chinook,river,2021-05-20,Cowichan
989.001038734978,chinook,river,2021-05-20,Cowichan
989.001038735019,coho,river,2021-05-20,Cowichan
989.001038735025,chinook,river,2021-05-20,Cowichan
989.001038735040,chinook,river,2021-05-20,Cowichan
989.001038735046,chinook,river,2021-05-20,Cowichan
989.001038735093,chinook,estuary,2021-06-08,Cowichan
989.001038735148,chinook,estuary,2021-06-08,Cowichan
989.001038735209,chinook,river,2021-05-20,Cowichan
989.001038735226,chinook,river,2021-05-20,Cowichan
989.001038735256,chinook,river,2021-05-20,Cowichan
989.001038735287,coho,river,2021-05-19,Cowichan
989.001038735301,chinook,river,2021-05-19,Cowichan
989.001038735315,coho,river,2021-05-19,Cowichan
989.001038735364,chinook,river,2021-05-19,Cowichan
989.001038735409,coho,river,2021-05-20,Cowichan
989.001038735414,chinook,river,2021-05-20,Cowichan
989.001038735425,chinook,river,2021-05-20,Cowichan
989.001038735427,chinook,river,2021-05-20,Cowichan
989.001038735443,chinook,river,2021-05-20,Cowichan
989.001038735471,chinook,river,2021-05-20,Cowichan
989.001038735501,chinook,river,2021-05-20,Cowichan
989.001038735519,coho,river,2021-05-20,Cowichan
989.001038735584,chinook,estuary,2021-06-17,Cowichan
989.001038735585,coho,river,2022-05-09,Englishman
989.001038735587,coho,river,2022-05-09,Englishman
