tag_id,count,in_cleaning_table
989.002027695606,2,no
989.001034171646,2,no
989.001038878528,2,no
989.001034175932,2,no
989.002027658597,2,no
989.001041754585,2,no
989.001041722431,2,no
989.001042811260,2,no
989.001041723580,2,no
989.002027680929,2,no
989.001039383749,2,no
989.001034172265,2,no
989.001034171586,2,no
989.002027658570,2,no
989.001041753698,2,no
989.001041727417,2,no
989.001045158267,2,no
989.002027659708,2,no
989.002028423526,2,no
989.002027657353,2,no
989.001034174963,2,no
989.001045831586,2,no
989.001039402502,2,no
989.002028405128,2,no
989.002027683457,2,no
989.001041754890,2,no
989.002027656773,2,no
989.001042557491,2,no
989.001039403916,2,no
989.001041751499,2,no
989.001041728826,2,no
989.001045831406,2,no
989.001041720505,2,no
989.002027685336,2,no
989.001039405447,2,no
989.001038724141,2,no
989.002027656710,2,no
989.001039384515,2,no
989.001039383323,2,no
989.001044933576,2,no
989.001041729436,2,no
989.001042362489,2,no
989.001040932820,2,no
989.002027681642,2,no
989.001034172233,2,no
989.002027684095,2,no
989.002028421846,2,no
989.001041724715,2,no
989.001041752054,2,no
989.001044932844,2,no
989.001038876709,2,no
989.001041724808,2,no
989.001034167649,2,no
989.001042045640,2,no
989.001041731323,2,no
989.001041724202,2,no
989.001038893567,2,no
989.002027682915,2,no
989.001042365258,2,no
989.001045780623,2,no
989.001040910790,2,no
989.001041722746,2,no
989.001040924225,2,no
989.001039404031,2,no
989.002027658883,2,no
989.001041723493,2,no
989.001041722951,2,no
989.001006609097,2,no
989.001039385153,2,no
989.001041727896,2,no
989.001041723779,2,no
989.001039612405,2,no
989.001041724725,2,no
989.001034176282,2,no
989.001044924370,2,no
989.001040913905,2,no
989.001044925053,2,no
989.001041724889,2,no
989.001041742593,2,no
989.001039615778,2,no
989.001042043901,2,no
989.001041753455,2,no
989.002027656783,2,no
989.002027656069,2,no
989.002027659555,2,no
989.002027656612,2,no
989.002027658848,2,no
989.001042360195,2,no
989.001039384926,2,no
989.001041723755,2,no
989.001041746324,2,no
989.001041755790,2,no
989.001042811205,2,no
989.001038879335,2,no
989.001034174832,2,no
989.002027659471,2,no
989.002027657471,2,no
989.001041749344,2,no
989.001039384484,2,no
989.001034175013,2,no
989.001041724410,2,no
989.001039385964,2,no
989.001039382218,2,no
989.001039381212,2,no
989.001045832819,2,no
989.001044929849,2,no
989.001006670046,2,no
989.001038893726,2,no
989.001038877872,2,no
989.002027660542,2,no
989.001044932349,2,no
989.001041723883,2,no
989.001040915552,2,no
989.001044927043,2,no
989.001041729765,2,no
989.001034175774,2,no
989.001040933874,2,no
989.001039403273,2,no
989.002028424548,2,no
989.001044930691,2,no
989.001041725437,2,no
989.001041755012,2,no
989.001041749830,2,no
989.001038733968,2,no
989.001039379353,2,no
989.002028422681,2,no
989.002027656700,2,no
989.002028421706,2,no
989.001045830461,2,no
989.001039384281,2,no
989.001041725090,2,no
989.001041755604,2,no
989.002028423407,2,no
989.001041724780,2,no
982.000365146370,2,no
989.001039614289,2,no
989.001041723000,2,no
989.001042558097,2,no
989.001038876426,2,no
989.001039383277,2,no
989.001041725609,2,no
989.002027692693,2,no
989.001045831791,2,no
989.002027683888,2,no
989.001039382802,2,no
989.002027657463,2,no
989.001034172973,2,no
989.001038878058,2,no
989.001039382205,2,no
989.002028423409,2,no
989.001041752969,2,no
989.001041756280,2,no
989.001041725359,2,no
989.002028424395,2,no
989.001041726952,2,no
989.001039382831,2,no
989.001038877428,2,no
124.000318502171,2,no
989.001041751574,2,no
989.002027659239,2,no
989.001039383135,2,no
989.001034173800,2,no
989.001038726712,2,no
989.001041722536,2,no
989.001038878688,2,no
989.001041726347,2,no
989.001038876897,2,no
989.001045831536,2,no
989.001038875999,2,no
989.001041726027,2,no
989.001045830073,2,no
989.001039614344,2,no
989.002027657558,2,no
989.001042359783,2,no
989.001041754595,2,no
989.002027657880,2,no
989.002027659288,2,no
989.001040932092,2,no
989.001034174628,2,no
989.001041755001,2,no
989.001038904219,2,no
989.001039405334,2,no
989.001034175731,2,no
989.001034175921,2,no
989.001041918606,2,no
989.001006606345,2,no
989.002027692202,2,no
989.002027658865,2,no
989.001038874992,2,no
989.002027656760,2,no
989.001039403650,2,no
989.001034175169,2,no
989.001041726006,2,no
989.001044932258,2,no
989.001041753389,2,no
989.001044930823,2,no
989.001044932922,2,no
989.001038904013,2,no
989.001041726314,2,no
989.001041748581,2,no
989.001041726082,2,no
989.001041724089,2,no
989.001045832871,2,no
989.001026360656,2,no
989.002027658541,2,no
989.001042813908,2,no
989.001034171435,2,no
989.001038897258,2,no
989.001039383801,2,no
989.001044931843,2,no
989.001038877488,2,no
989.001042044475,2,no
989.001034171458,2,no
989.001041750157,2,no
989.001041726293,2,no
989.001042740091,2,no
989.002027660613,2,no
989.001039385339,2,no
989.001034170224,2,no
989.002027659975,2,no
989.002027657513,2,no
989.001034174055,2,no
989.001039382690,2,no
989.001034171878,2,no
989.001034175389,2,no
989.001041747002,2,no
989.001041726900,2,no
989.001034175522,2,no
989.001041754409,2,no
989.002028424008,2,no
989.002027656163,2,no
989.001041723246,2,no
989.002027683800,2,no
989.001038874988,2,no
989.001039384764,2,no
989.001034173296,2,no
989.001034175043,2,no
989.002027657566,2,no
989.001041746414,2,no
989.001039614924,2,no
989.002027656463,2,no
989.001039381389,2,no
989.001040932415,2,no
989.002027656103,2,no
989.001038878874,2,no
989.001041753238,2,no
989.001044924935,2,no
989.001041726446,2,no
989.002027659718,2,no
989.001026363168,2,no
989.002027659241,2,no
989.001042043852,2,no
989.001044924505,2,no
989.001039616095,2,no
989.001039616704,2,no
989.001039614989,2,no
989.001039616200,2,no
989.001041722964,2,no
989.001006609938,2,no
989.001044925336,2,no
989.002028421538,2,no
989.001038875460,2,no
989.002027681890,2,no
989.002027659283,2,no
989.001042740652,2,no
989.001041723450,2,no
989.001041755438,2,no
989.001044928748,2,no
989.001041721979,2,no
989.001041751953,2,no
989.001039616756,2,no
989.001041723287,2,no
989.001042365580,2,no
989.001041722512,2,no
989.001045740736,2,no
989.001041748911,2,no
989.001034172779,2,no
989.001044931594,2,no
989.002027658951,2,no
989.002027656474,2,no
989.001041728425,2,no
989.002027656318,2,no
989.001039615566,2,no
989.001041723590,2,no
989.001041721929,2,no
989.002027682719,2,no
989.001042045018,2,no
989.001045831161,2,no
989.001034175482,2,no
989.002027660614,2,no
989.001041750628,2,no
989.001038876186,2,no
989.001041731329,2,no
989.001041730459,2,no
989.001039405304,2,no
982.000365148321,2,no
989.001041724199,2,no
989.001042813532,2,no
989.001039383899,2,no
989.002027658227,2,no
989.001041721748,2,no
989.001034176206,2,no
989.002027683729,2,no
989.001045151766,2,no
989.002027654987,2,no
989.001041750690,2,no
989.001039383739,2,no
989.001042810940,2,no
989.001041746839,2,no
989.00102635982,2,no
989.001038728148,2,no
989.002027657385,2,no
989.001041752775,2,no
989.001038874634,2,no
989.001038902259,2,no
989.002027659916,2,no
989.001042811823,2,no
989.001041723683,2,no
989.001038877062,2,no
989.001039385433,2,no
989.001045831336,2,no
989.001038875513,2,no
989.001045780230,2,no
989.001041738036,2,no
989.001038879161,2,no
989.002027658222,2,no
989.001034174715,2,no
989.001041723555,2,no
989.001034175804,2,no
989.002027691681,2,no
989.001042811744,2,no
989.001044524871,2,no
989.002027657757,2,no
989.002027683568,2,no
989.001034171578,2,no
989.001044931483,2,no
989.001041723661,2,no
989.001034174000,2,no
989.001038875840,2,no
989.001034175513,2,no
989.001039617026,2,no
989.001041727965,2,no
989.001034175368,2,no
989.001041726350,2,no
989.001045738690,2,no
989.001038878281,2,no
989.001041725956,2,no
989.001040922821,2,no
989.001034172013,2,no
989.001038903731,2,no
989.002027656933,2,no
989.001041723739,2,no
989.001042363174,2,no
989.001045833345,2,no
989.001034172616,2,no
989.002027660285,2,no
989.001041724426,2,no
989.001034174141,2,no
989.001045833786,2,no
989.002027658595,2,no
989.001041754776,2,no
989.001039381736,2,no
989.001044927297,2,no
989.001041752895,2,no
989.001026362317,2,no
989.002027659376,2,no
989.002028424276,2,no
989.001041725061,2,no
989.001041722132,2,no
989.001040930401,2,no
989.001034175485,2,no
989.002028422454,2,no
989.001041725682,2,no
989.001039612503,2,no
989.001045159266,2,no
989.001039384737,2,no
989.002027656160,2,no
989.001039384849,2,no
989.001038877437,2,no
989.001041725346,2,no
989.001026362318,2,no
989.001041724107,2,no
989.002027657300,2,no
989.001038874502,2,no
989.001041727317,2,no
989.002027685006,2,no
989.001044524540,2,no
989.001041757807,2,no
989.001042739751,2,no
989.001042810654,2,no
989.001041752584,2,no
989.002027657945,2,no
989.001041754309,2,no
989.001039614771,2,no
989.001039381895,2,no
989.001038876883,2,no
989.001041727007,2,no
989.001039401580,2,no
982.000403134009,2,no
989.001044928505,2,no
989.001045778802,2,no
989.001034174525,2,no
989.001044926484,2,no
989.001038901483,2,no
989.001041726606,2,no
989.001041721661,2,no
989.001042558729,2,no
989.001045735850,2,no
989.001038875674,2,no
989.001038875372,2,no
989.002027659435,2,no
989.001041753551,2,no
989.001041724423,2,no
989.001038900504,2,no
989.001045831596,2,no
989.001039381358,2,no
989.001041724043,2,no
989.002027657661,2,no
989.001041722105,2,no
989.001044929623,2,no
989.001041755542,2,no
989.001038876778,2,no
989.001039384462,2,no
989.001042809358,2,no
989.002027694903,2,no
989.001044930225,2,no
989.001041751319,2,no
989.002027659503,2,no
989.002027683965,2,no
989.001039385425,2,no
989.001038901738,2,no
989.001045830282,2,no
989.001042809781,2,no
989.002027656873,2,no
989.001038876737,2,no
989.001041723064,2,no
989.001041723440,2,no
989.001039612925,2,no
989.001038877976,2,no
989.001039384260,2,no
989.002027656174,2,no
989.001034175004,2,no
989.001044931752,2,no
989.001034176132,2,no
989.002027683507,2,no
989.002027657906,2,no
989.002027656507,2,no
989.001038893713,2,no
989.001041724572,2,no
989.001041723567,2,no
989.001041748137,2,no
989.001039384148,2,no
989.001038877014,2,no
989.001038901863,2,no
989.001038904030,2,no
989.001044930240,2,no
989.001040930062,2,no
989.002027681294,2,no
989.001041755318,2,no
989.001034172839,2,no
989.001040916591,2,no
989.001034173510,2,no
989.002027657189,2,no
989.001039382821,2,no
989.001038876702,2,no
989.001045731234,2,no
989.001034173429,2,no
989.001041741231,2,no
989.001039385332,2,no
989.001039604611,2,no
989.001038875860,2,no
989.001041752424,2,no
989.001044927022,2,no
989.001041726904,2,no
989.001041724821,2,no
989.002027682088,2,no
989.001041748537,2,no
989.001034175759,2,no
989.001041754241,2,no
989.001045833542,2,no
989.001039384879,2,no
989.001040922705,2,no
989.001034175360,2,no
989.001041749014,2,no
989.001040923925,2,no
989.001041725963,2,no
989.001041753523,2,no
989.001042810970,2,no
989.001005660164,2,no
989.001041751682,2,no
989.001026358908,2,no
989.002027657119,2,no
989.001042044537,2,no
989.001038878280,2,no
989.001039616128,2,no
989.001041754162,2,no
989.001039615779,2,no
989.002027682836,2,no
989.001041725980,2,no
989.001040934200,2,no
989.002027658933,2,no
989.001039385205,2,no
989.001034175556,2,no
989.002027660259,2,no
989.001041720195,2,no
989.001042812584,2,no
989.001038877861,2,no
989.001041723857,2,no
989.001038878179,2,no
989.001040514959,2,no
989.001041723820,2,no
989.002027655696,2,no
989.001038879148,2,no
989.001041722906,2,no
989.001044524852,2,no
989.002027655867,2,no
989.001039616141,2,no
989.001038876091,2,no
989.001041720261,2,no
989.001034172546,2,no
989.001041752482,2,no
989.001039614960,2,no
989.001040934219,2,no
989.001042743107,2,no
989.001044929234,2,no
989.002027752238,2,no
989.001038893727,2,no
989.001034171643,2,no
989.001041753012,2,no
989.001039384695,2,no
989.001038874372,2,no
989.001039384957,2,no
989.001044933604,2,no
989.001041726472,2,no
989.002027660351,2,no
989.001042810912,2,no
989.001038900035,2,no
989.002027656565,2,no
989.001041729248,2,no
989.001038879339,2,no
989.001034166489,2,no
989.001038900991,2,no
989.001041724594,2,no
989.001041726569,2,no
989.001041752787,2,no
989.001034176027,2,no
989.001038727500,2,no
989.001041722917,2,no
989.001039383501,2,no
989.001039405052,2,no
989.001041726526,2,no
989.001039610091,2,no
989.001042815262,2,no
989.002027660475,2,no
989.002027658908,2,no
989.001041723439,2,no
989.001038876770,2,no
989.002027659060,2,no
989.001034174067,2,no
989.001039384025,2,no
956.000009417166,2,no
989.001034176178,2,no
989.001038856322,2,no
989.002028424387,2,no
989.001039614508,2,no
989.001042005035,2,no
989.001039616754,2,no
989.002027657584,2,no
989.001034172573,2,no
989.001044926918,2,no
989.001045833008,2,no
989.002028421290,2,no
989.001042365912,2,no
989.001039385274,2,no
989.001041725080,2,no
989.001041727309,2,no
989.001039386108,2,no
989.001039384890,2,no
989.001041746399,2,no
989.002027693008,2,no
989.002027655890,2,no
989.001042809316,2,no
989.001038876507,2,no
989.002027683344,2,no
989.001034171818,2,no
989.001040919933,2,no
989.001041755959,2,no
989.001041724203,2,no
989.001039383282,2,no
989.001039384146,2,no
989.001041752520,2,no
989.001044929098,2,no
989.001044926906,2,no
989.001039612416,2,no
989.001041751325,2,no
989.002028423393,2,no
989.001041731888,2,no
989.002027658019,2,no
989.002027656739,2,no
989.001041726203,2,no
989.001041724719,2,no
989.001041723598,2,no
989.002028426302,2,no
989.001041726930,2,no
989.001041756267,2,no
989.001042739265,2,no
989.001041722090,2,no
989.001041728164,2,no
989.001040934173,2,no
989.001041728258,2,no
989.001042364713,2,no
989.002027685528,2,no
989.001041754568,2,no
989.001044930830,2,no
989.001041917981,2,no
989.001038877334,2,no
989.001039384283,2,no
989.001044925789,2,no
989.002027685043,2,no
989.002028422564,2,no
989.001045833487,2,no
989.001038877351,2,no
989.001045153332,2,no
989.002027656820,2,no
989.001041752362,2,no
989.001038877419,2,no
989.002028421769,2,no
989.001039383172,2,no
989.001042364851,2,no
989.001034040377,2,no
989.001034172316,2,no
989.001042811357,2,no
989.001026362342,2,no
989.001006606282,2,no
989.001044930647,2,no
989.001034172693,2,no
989.001038877627,2,no
989.001041725557,2,no
989.001034172439,2,no
989.001038876689,2,no
989.001045831731,2,no
989.002027658941,2,no
989.001039615392,2,no
989.001042045879,2,no
989.002027659630,2,no
989.001034041863,2,no
989.001040921395,2,no
989.001041723880,2,no
989.002027656388,2,no
989.001038875782,2,no
989.002027683505,2,no
989.002027655828,2,no
989.002027692445,2,no
989.001039617002,2,no
989.001045157358,2,no
989.001042045241,2,no
989.001041729400,2,no
989.001034171884,2,no
989.001044930072,2,no
989.001042741559,2,no
982.0004031345,2,no
989.001038723405,2,no
989.001045734264,2,no
989.001041753374,2,no
989.001041726789,2,no
989.002027684504,2,no
989.001039384691,2,no
989.001034173320,2,no
989.001044931952,2,no
989.001034175316,2,no
989.001041748814,2,no
989.002027748772,2,no
989.001039383381,2,no
989.001034172790,2,no
989.001041727944,2,no
989.001042044813,2,no
989.002027660436,2,no
989.001041726307,2,no
989.002027659058,2,no
989.001041731395,2,no
989.001045833408,2,no
989.001039614187,2,no
989.001044924032,2,no
989.001041752742,2,no
989.001041722972,2,no
989.002027656438,2,no
989.002027657229,2,no
989.001026362320,2,no
989.001039614983,2,no
989.001034175654,2,no
989.001044931126,2,no
989.001039614421,2,no
989.001042043701,2,no
989.001039617167,2,no
989.002027660217,2,no
989.001038902727,2,no
989.001045833272,2,no
989.001034175600,2,no
989.001039614921,2,no
989.001034176260,2,no
989.001039613930,2,no
989.001045731869,2,no
989.002027655782,2,no
989.001041753639,2,no
989.002028422053,2,no
989.001041724483,2,no
989.001042810709,2,no
989.001041722960,2,no
989.002027657248,2,no
989.001039382409,2,no
989.001039378336,2,no
989.001041724167,2,no
989.001034172847,2,no
989.001034171785,2,no
989.001034173497,2,no
989.002027660086,2,no
989.001039612694,2,no
989.002027684227,2,no
989.001034175382,2,no
989.002028424510,2,no
989.001039403161,2,no
989.001040910810,2,no
989.001034171934,2,no
989.001041755200,2,no
989.001045830708,2,no
989.001042810304,2,no
989.001034176096,2,no
989.002028428448,2,no
989.001038879048,2,no
989.002028421383,2,no
989.001041751616,2,no
989.001039615991,2,no
989.001038726755,2,no
989.001042813328,2,no
989.001040916267,2,no
989.001038746223,2,no
989.001041722102,2,no
989.002027682069,2,no
989.002027658755,2,no
989.002027657829,2,no
989.001041726721,2,no
989.001044926719,2,no
989.001041724642,2,no
989.001039403107,2,no
989.001045833632,2,no
989.001042808751,2,no
989.001040922598,2,no
989.001041725275,2,no
989.001041722575,2,no
989.001041727050,2,no
989.001042044022,2,no
989.001045157327,2,no
989.001040917150,2,no
989.001044925880,2,no
989.002027681732,2,no
989.002027657741,2,no
989.001038876285,2,no
989.001041723589,2,no
989.001034166550,2,no
989.001041755935,2,no
989.001042045142,2,no
989.001041753937,2,no
989.001034172810,2,no
989.002027681538,2,no
989.001044926136,2,no
989.001039381200,2,no
989.001045153268,2,no
989.001038875902,2,no
989.001034174175,2,no
989.001039384191,2,no
989.001041748163,2,no
989.001039381637,2,no
989.001038877247,2,no
989.001042043514,2,no
989.001041755707,2,no
989.001040915898,2,no
989.001041722487,2,no
989.002027655869,2,no
989.001041729227,2,no
989.001038905025,2,no
989.001041751671,2,no
989.001034171512,2,no
989.002027659826,2,no
989.001041722602,2,no
989.001041721044,2,no
989.001039385357,2,no
989.001039613398,2,no
989.002027681026,2,no
989.001041756100,2,no
989.001041728300,2,no
989.002027694975,2,no
989.002028421181,2,no
989.001039382240,2,no
989.001038727594,2,no
989.001041722940,2,no
989.001041753906,2,no
989.002027682421,2,no
989.001044925305,2,no
989.001044928895,2,no
989.001041723617,2,no
989.001041725683,2,no
989.002027656573,2,no
989.001041728305,2,no
989.002027702065,2,no
989.001041723322,2,no
989.001039613386,2,no
989.002027656764,2,no
989.002027659529,2,no
989.001041728476,2,no
989.001044924234,2,no
989.001034177287,2,no
989.001041723117,2,no
989.001045158360,2,no
989.001038900785,2,no
989.001026362261,2,no
989.001038879090,2,no
989.001039383190,2,no
989.001040930492,2,no
989.001038856332,2,no
989.001041747652,2,no
989.001006678100,2,no
989.001045830930,2,no
989.001038726991,2,no
989.002027658897,2,no
989.002027660228,2,no
989.001041724097,2,no
989.001041753578,2,no
989.001041725965,2,no
989.001041726345,2,no
989.001026362267,2,no
989.001039381419,2,no
989.001041730412,2,no
989.002027658773,2,no
989.001034173526,2,no
989.002027658590,2,no
989.001034171514,2,no
989.001041748057,2,no
989.001034172307,2,no
989.001005656726,2,no
989.001041731177,2,no
989.001006606347,2,no
989.001041726543,2,no
989.001045833582,2,no
989.001038877227,2,no
989.001045832687,2,no
989.001042044024,2,no
989.002027703193,2,no
989.002027657283,2,no
989.001041749108,2,no
989.001041753846,2,no
989.001038877140,2,no
989.001039382141,2,no
989.001039393033,2,no
989.001041721093,2,no
989.001034175279,2,no
989.001041749065,2,no
989.001041726715,2,no
989.002027659089,2,no
989.001039382657,2,no
989.002027658099,2,no
989.001044930730,2,no
989.002027695458,2,no
989.001039612669,2,no
989.001041721954,2,no
989.001039385450,2,no
989.002027695494,2,no
989.001041753082,2,no
989.001039613012,2,no
989.001045841706,2,no
989.001041723942,2,no
989.001038876853,2,no
989.001045158239,2,no
989.001044925308,2,no
989.001045831481,2,no
989.001038893580,2,no
989.002027651649,2,no
989.001041724704,2,no
989.001041726575,2,no
989.001034172012,2,no
989.001041730703,2,no
989.001006606508,2,no
989.001041751698,2,no
989.001039381347,2,no
989.001034172962,2,no
989.002027656192,2,no
989.001044926061,2,no
989.001039405540,2,no
989.002027660000,2,no
989.001041725883,2,no
989.001039383230,2,no
989.001038878137,2,no
989.001034174164,2,no
989.001041748047,2,no
989.001045830113,2,no
989.001038727137,2,no
989.001041725776,2,no
989.002027660345,2,no
989.001041722597,2,no
989.001041725732,2,no
989.001038726066,2,no
989.001042044466,2,no
989.001042740777,2,no
989.001034171654,2,no
989.002027657674,2,no
989.001039382664,2,no
989.002027685363,2,no
989.002027681716,2,no
989.001041725803,2,no
989.001038877898,2,no
989.001041723149,2,no
989.001038877177,2,no
989.001034173113,2,no
989.001041726529,2,no
989.001038878619,2,no
989.002027657101,2,no
989.002027751658,2,no
989.001045831756,2,no
989.001040917474,2,no
989.001039606091,2,no
989.002028422584,2,no
989.001041753614,2,no
989.001041751577,2,no
989.001041725014,2,no
989.002027659006,2,no
989.001034171644,2,no
989.001039384496,2,no
989.001039404709,2,no
989.002028421667,2,no
989.001041723974,2,no
989.001034172239,2,no
989.001045158250,2,no
989.001042044292,2,no
989.001039615273,2,no
989.002027657042,2,no
989.001039385287,2,no
989.001041723642,2,no
989.002027659729,2,no
989.002027698209,2,no
989.001039614063,2,no
989.001038875805,2,no
989.001041752780,2,no
989.001042740295,2,no
989.001042815199,2,no
989.002027659994,2,no
989.001034172164,2,no
989.001038893583,2,no
989.001041752821,2,no
989.001039381638,2,no
989.002027656908,2,no
989.001041753535,2,no
989.001039400000,2,no
989.001038903783,2,no
989.001039385421,2,no
989.001044524762,2,no
989.001044925401,2,no
989.001045830918,2,no
989.001034172268,2,no
989.001034173761,2,no
989.001039383280,2,no
989.001041754951,2,no
989.001041725559,2,no
989.001042364094,2,no
989.001042812370,2,no
989.001041720342,2,no
989.001041756028,2,no
989.002027360383,2,no
989.001040917621,2,no
989.001039384928,2,no
989.002027682631,2,no
989.001042813061,2,no
989.001041755229,2,no
989.001038733699,2,no
989.001042741693,2,no
989.002028424601,2,no
989.001041754079,2,no
989.001041724628,2,no
989.001041750668,2,no
989.002027657090,2,no
989.002027658274,2,no
989.001034175156,2,no
989.001039614145,2,no
989.001039616963,2,no
989.001041730983,2,no
989.001042810045,2,no
989.001042809291,2,no
989.001038875344,2,no
989.001039385843,2,no
989.001041724706,2,no
989.001041752665,2,no
989.001041726058,2,no
989.001034173582,2,no
989.001041728920,2,no
989.001041731840,2,no
989.001045831939,2,no
989.001038879308,2,no
989.001039385370,2,no
989.001040920404,2,no
989.001034175157,2,no
989.001041722211,2,no
989.001039615903,2,no
989.001045733755,2,no
989.001041722098,2,no
989.002027694522,2,no
989.001041726622,2,no
989.001041726682,2,no
989.001041724937,2,no
989.001034173073,2,no
989.001039384662,2,no
989.001039381189,2,no
989.001041723665,2,no
989.001041725417,2,no
989.001038727960,2,no
989.001041725356,2,no
989.001045160600,2,no
989.001039616614,2,no
989.001039405952,2,no
989.001041753667,2,no
989.001045732125,2,no
989.001041724030,2,no
989.002027659667,2,no
989.001040917173,2,no
989.001041725354,2,no
989.001044928521,2,no
989.001038724890,2,no
989.001038723571,2,no
989.001041748151,2,no
989.002027660678,2,no
989.001041726583,2,no
989.001034173801,2,no
989.001006674238,2,no
989.002027693190,2,no
989.001045831062,2,no
989.001039617162,2,no
989.002027658961,2,no
989.001044932287,2,no
989.001039614304,2,no
989.001041756736,2,no
989.001034176189,2,no
989.002027693434,2,no
989.001041729882,2,no
989.002027695362,2,no
989.001041722209,2,no
989.001041724375,2,no
989.001041723925,2,no
989.001041754149,2,no
989.001041747978,2,no
989.001038724006,2,no
989.001038876363,2,no
989.001034173893,2,no
989.001041724753,2,no
989.001041754181,2,no
989.002028420368,2,no
989.001042813543,2,no
989.001038878227,2,no
989.001041728378,2,no
989.002027659421,2,no
989.001039402257,2,no
989.001042740667,2,no
989.001045833515,2,no
989.002027684683,2,no
989.001039385220,2,no
989.001041737342,2,no
989.001038878940,2,no
989.001039402704,2,no
989.001038893724,2,no
989.001041754513,2,no
989.001041726495,2,no
989.002027658032,2,no
989.001038876906,2,no
989.001041719919,2,no
989.001041724608,2,no
989.001034173304,2,no
989.001038877281,2,no
989.001041725364,2,no
989.001042812914,2,no
989.001039385800,2,no
989.001042043485,2,no
989.001040915921,2,no
989.001039615263,2,no
989.001044930972,2,no
989.001044926560,2,no
989.001040932678,2,no
989.001041726028,2,no
989.001039615441,2,no
989.001038875531,2,no
989.002028423730,2,no
989.001041751410,2,no
989.001041724928,2,no
989.001034173352,2,no
989.001039739789,2,no
989.001038877327,2,no
989.002027659714,2,no
989.001042811362,2,no
989.001041754955,2,no
989.001044924623,2,no
989.001034175139,2,no
989.001039385859,2,no
989.001040913226,2,no
989.001041755969,2,no
989.001034173995,2,no
989.001039613098,2,no
989.001034172675,2,no
989.001041755853,2,no
989.001041723119,2,no
989.001038879319,2,no
989.001041722347,2,no
989.002027656368,2,no
989.001041723067,2,no
989.002027684437,2,no
989.001041729890,2,no
989.001044926799,2,no
989.001041726955,2,no
989.001041754805,2,no
989.001034172099,2,no
989.001042044448,2,no
989.002027652011,2,no
989.002027660067,2,no
989.002027657111,2,no
989.001042044787,2,no
989.002027658895,2,no
989.002027683917,2,no
989.001041719578,2,no
989.001041725050,2,no
989.001038724639,2,no
989.001042557513,2,no
989.001039383868,2,no
989.001041723637,2,no
989.001045153308,2,no
989.001039615743,2,no
989.001040917870,2,no
989.001039382219,2,no
989.002028423917,2,no
989.001044930527,2,no
989.001041725078,2,no
989.002028427152,2,no
989.002027658952,2,no
989.001041726126,2,no
989.001042005416,2,no
989.002027692746,2,no
989.001034172873,2,no
989.001042229258,2,no
989.001040917136,2,no
989.002027658880,2,no
989.001041726884,2,no
989.001006606395,2,no
989.001038903605,2,no
989.002027659805,2,no
989.001041728478,2,no
989.002027658794,2,no
989.001041723698,2,no
989.001041723009,2,no
989.001034172919,2,no
989.002027658124,2,no
989.001040922897,2,no
989.001039612267,2,no
989.002027655974,2,no
989.001042512655,2,no
989.001044924074,2,no
989.001041728709,2,no
989.001038722755,2,no
989.001042363184,2,no
989.001039385011,2,no
989.001041723250,2,no
989.001041724673,2,no
989.001039351019,2,no
989.001006675918,2,no
989.001041723042,2,no
989.001040915060,2,no
989.001039383787,2,no
989.001041724461,2,no
989.001026362340,2,no
989.001040915882,2,no
989.001041722303,2,no
989.002027692689,2,no
989.001039384133,2,no
989.002027360169,2,no
989.001041751822,2,no
989.001041726723,2,no
989.001034174630,2,no
989.001045833461,2,no
989.001041725591,2,no
989.001041751854,2,no
989.002027657934,2,no
989.002027658207,2,no
989.001041726703,2,no
989.001044923872,2,no
989.001039617022,2,no
989.001045157382,2,no
989.001041723533,2,no
989.001041752347,2,no
989.001041752254,2,no
989.001038875658,2,no
989.001041748511,2,no
989.001038875109,2,no
989.001041751923,2,no
989.001044932305,2,no
989.001041751341,2,no
989.001039404179,2,no
989.001038876753,2,no
989.001034175768,2,no
989.001038878355,2,no
989.001041729667,2,no
989.001044924898,2,no
989.001041746592,2,no
989.002027659843,2,no
989.001038878243,2,no
989.001041723027,2,no
989.001044929929,2,no
989.001041752311,2,no
989.001038878211,2,no
989.001041755131,2,no
989.001038734042,2,no
989.001038899922,2,no
989.001039616594,2,no
989.001034172552,2,no
989.001034173091,2,no
989.001038903236,2,no
989.001041723289,2,no
989.001041729903,2,no
989.001039382720,2,no
989.002027693644,2,no
989.001041755265,2,no
989.001040914003,2,no
989.001038902464,2,no
989.001045833434,2,no
989.002027694869,2,no
989.001041751996,2,no
989.001041726523,2,no
989.001038875248,2,no
989.001041750016,2,no
989.001038877747,2,no
989.001041725820,2,no
989.001042810690,2,no
989.002027658010,2,no
989.002028421797,2,no
989.001034172011,2,no
989.002028421199,2,no
989.001040919807,2,no
989.001034166491,2,no
989.001038875964,2,no
989.001040916092,2,no
989.002027692673,2,no
989.001041724238,2,no
989.002028405133,2,no
989.001045158417,2,no
989.001041724413,2,no
989.001039615253,2,no
989.001038893735,2,no
989.001041726760,2,no
989.001038899997,2,no
989.001042360326,2,no
989.001039404989,2,no
989.001041722483,2,no
989.001041751638,2,no
989.001041724529,2,no
989.001041752033,2,no
989.001034173538,2,no
989.001039383177,2,no
989.001034174199,2,no
989.001038876476,2,no
989.001042742737,2,no
989.001041756052,2,no
989.001042366124,2,no
989.002027685684,2,no
989.001040913932,2,no
989.002027659301,2,no
989.001041731271,2,no
989.001041722628,2,no
989.001042228982,2,no
989.001038878502,2,no
989.001034173912,2,no
