tag_id,subloc_sequence,detection_counts,dwell_times,similarity_score,similarity(in_days)
989.001040511065,"[0.01, 1.0, 1.0, 1.0, 0.01]","[2, 2, 78, 10, 10]","[0.01, 0.01, 13424.94, 0.01, 0.01]",172.120675384615,0.0019921374465812
989.001045154145,[1.0],[6],[1028.78],171.463333333333,0.00198452932098765
989.001041757721,"[1.0, 0.01]","[6, 6]","[687.95, 33894.48]",171.149133333333,0.00198089274691358
989.00103886193,"[0.01, 1.0, 0.01, 1.0]","[1, 1, 2, 32]","[0.01, 0.01, 0.01, 5440.78]",170.034525,0.0019679921875
989.001040927085,"[1.0, 0.01]","[5, 2]","[845.21, 175.42]",169.9191,0.00196665625
989.001041736313,[1.0],[8],[1357.23],169.65375,0.00196358506944444
989.001038859315,"[0.01, 1.0, 0.01, 1.0]","[1, 1, 2, 6]","[0.01, 0.01, 0.01, 1006.23]",167.71515,0.00194114756944444
989.001040932472,[0.01],[2],[33478.66],167.3933,0.0019374224537037
989.001040931309,"[1.0, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[3, 20, 25, 15, 5, 24, 12]","[0.01, 202.28, 239.53, 1399.1, 0.01, 1474.3, 179.2]",165.064998666667,0.00191047452160494
989.00103886727,[1.0],[64],[10513.47],164.27296875,0.00190130750868056
989.001039712579,"[1.0, 0.01, 1.0, 0.01]","[10, 20, 30, 10]","[0.01, 635.35, 4896.5, 0.01]",163.535351666667,0.00189277027391975
989.001038855105,[1.0],[56],[9091.36],162.345714285714,0.00187900132275132
989.0010397207,"[1.0, 1.0]","[24, 24]","[340.62, 3544.03]",161.860416666667,0.00187338445216049
989.001040917989,"[1.0, 1.0, 0.01, 0.01, 1.0]","[1, 6, 2, 2, 2]","[0.01, 967.97, 0.01, 0.01, 0.01]",161.343433333333,0.00186740084876543
989.001038745529,[1.0],[18],[2899.64],161.091111111111,0.0018644804526749
989.001041740274,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[42, 21, 6, 3, 3, 6]","[863.93, 0.01, 817.55, 0.01, 0.01, 2384.4]",160.805466666667,0.00186117438271605
989.001038858066,"[0.01, 1.0]","[3, 4]","[0.01, 639.93]",159.982533333333,0.00185164969135802
989.001045740516,"[1.0, 0.01, 1.0, 1.0]","[6, 3, 6, 3]","[532.88, 0.01, 417.92, 0.01]",158.470033333333,0.00183414390432099
989.001039714505,"[1.0, 0.01, 1.0]","[9, 33, 8]","[0.01, 522745.85, 0.01]",158.410194444444,0.00183345132458848
989.001038866503,"[0.01, 0.01, 1.0, 1.0, 0.01]","[3, 3, 6, 2, 6]","[7974.62, 0.01, 335.99, 0.01, 45093.48]",157.741233333333,0.0018257087191358
989.001038863038,"[1.0, 0.01]","[1, 6]","[0.01, 94465.72]",157.452866666667,0.00182237114197531
989.001040929577,"[1.0, 0.01]","[20, 2]","[3138.23, 0.01]",156.91155,0.00181610590277778
989.00103874195,"[1.0, 0.01, 1.0, 0.01, 0.01, 1.0, 0.01]","[48, 24, 6, 6, 12, 21, 21]","[7214.16, 304.5, 0.01, 0.01, 107.11, 123.17, 120.29]",156.435335714286,0.00181059416335979
989.001044931593,"[1.0, 0.01, 1.0]","[4, 2, 1]","[624.98, 0.01, 0.01]",156.25505,0.00180850752314815
989.001038862959,"[0.01, 1.0, 0.01, 1.0]","[1, 1, 2, 4]","[0.01, 0.01, 0.01, 619.07]",154.77765,0.00179140798611111
989.001041750608,"[1.0, 1.0, 0.01, 1.0]","[4, 3, 3, 4]","[616.38, 0.01, 0.01, 0.01]",154.100866666667,0.00178357484567901
989.001040479061,"[0.01, 1.0, 0.01, 1.0, 0.01]","[7, 3, 3, 3, 3]","[107562.55, 0.01, 0.01, 0.01, 0.01]",153.667519047619,0.00177855924823633
989.001040929796,"[0.01, 1.0]","[12, 14]","[120236.32, 747.66]",153.601219047619,0.00177779188712522
989.001039392572,"[1.0, 0.01, 1.0]","[5, 10, 20]","[0.01, 10.83, 3062.85]",153.15533,0.00177263113425926
989.001038854049,"[0.01, 1.0]","[45, 6]","[688991.92, 0.01]",153.110982222222,0.00177211784979424
989.001040931039,"[1.0, 0.01, 1.0]","[1, 57, 8]","[0.01, 685056.03, 244.4]",150.745268421053,0.00174473690302144
989.001041747189,"[0.01, 1.0, 0.01, 1.0, 0.01, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[2, 2, 60, 5, 5, 5, 5, 3, 3, 6, 3, 2]","[0.01, 0.01, 35932.22, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 86344.67, 0.01, 0.01]",149.912326666667,0.00173509637345679
989.001039712895,"[0.01, 1.0, 1.0, 0.01, 1.0, 0.01]","[8, 16, 16, 16, 8, 8]","[0.01, 1698.78, 518.86, 16463.74, 0.01, 0.01]",148.8936125,0.00172330570023148
989.001040931859,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[30, 30, 15, 60, 99, 18, 18, 12, 24, 12]","[324.88, 3516.25, 1087.59, 1158.08, 2250.33, 306.62, 329.85, 179.71, 529.17, 179.02]",148.274072171717,0.00171613509458006
989.001041740272,"[1.0, 0.01, 1.0, 0.01]","[40, 8, 12, 4]","[2278.9, 300.45, 1086.31, 0.01]",147.873920833333,0.00171150371334877
989.001038867648,"[0.01, 1.0, 0.01, 1.0, 0.01]","[6, 132, 1, 2, 2]","[55329.2, 7336.49, 0.01, 0.01, 0.01]",147.799953030303,0.0017106476045174
989.001006676649,"[0.01, 0.01, 1.0, 0.01, 1.0, 0.01]","[1, 1, 4, 1, 2, 2]","[0.01, 0.01, 590.89, 0.01, 0.01, 0.01]",147.72785,0.0017098130787037
989.002027702761,"[0.01, 1.0, 0.01]","[6, 6, 3]","[2064.43, 856.13, 0.01]",146.129083333333,0.00169130883487654
989.001041748994,"[1.0, 0.01]","[20, 15]","[2808.31, 8492.42]",146.077113333333,0.00169070733024691
989.001034170479,"[1.0, 1.0, 0.01]","[55, 13, 13]","[8027.11, 0.01, 0.01]",145.948231468531,0.00168921564199689
989.001040933216,"[1.0, 0.01]","[6, 3]","[849.1, 1200.0]",145.516666666667,0.00168422067901235
989.001040933383,"[0.01, 0.01, 1.0, 0.01, 0.01, 1.0, 0.01, 1.0, 0.01, 0.01, 0.01, 0.01, 0.01, 1.0]","[1, 36, 3, 3, 12, 8, 3, 1, 1, 2, 4, 2, 2, 7]","[0.01, 10869.73, 0.01, 0.01, 11846.92, 184.08, 182.56, 0.01, 0.01, 119.96, 184.18, 92.8, 63.62, 747.55]",145.159109920635,0.00168008229074809
989.001034178751,"[1.0, 0.01]","[16, 2]","[2300.86, 0.01]",143.8038,0.00166439583333333
989.001040916089,"[0.01, 1.0, 0.01, 1.0, 0.01]","[5, 1, 24, 6, 10]","[0.01, 0.01, 45759.64, 152.46, 99119.1]",143.605636666667,0.00166210227623457
989.001039379548,"[0.01, 1.0]","[12, 33804]","[604.06, 4823165.04]",143.183688622648,0.00165721861831769
989.001038874447,[1.0],[4791],[685831.36],143.149939469839,0.00165682800312314
989.001038859653,"[1.0, 0.01, 1.0]","[1, 21, 6]","[0.01, 1049.92, 849.93]",142.164961904762,0.00164542779982363
989.001042812749,"[0.01, 1.0, 1.0, 0.01]","[3, 105, 1, 1]","[0.01, 14838.2, 0.01, 0.01]",141.326323809524,0.00163572134038801
989.001038861967,"[1.0, 0.01, 1.0]","[1, 72, 6]","[0.01, 1773.54, 841.22]",140.459658333333,0.00162569048996914
989.001038725675,"[0.01, 1.0]","[1, 16]","[0.01, 2235.01]",139.688225,0.00161676186342593
989.001042002346,"[1.0, 0.01, 1.0, 1.0, 0.01]","[10, 5, 30, 35, 15]","[293.98, 0.01, 1861.34, 1680.17, 60.58]",139.487930476191,0.00161444363977072
989.00103960568,"[0.01, 1.0, 0.01]","[4, 2, 2]","[1030.86, 245.12, 2844.2]",139.35815,0.00161294155092593
989.001040930591,"[0.01, 1.0, 0.01]","[4, 12, 3]","[0.01, 1621.49, 1200.0]",139.124191666667,0.00161023369984568
989.001034172556,"[1.0, 0.01, 0.01, 1.0, 1.0, 1.0, 1.0, 0.01]","[1, 1, 1, 2, 2, 1, 1, 1]","[0.01, 0.01, 0.01, 67.07, 211.09, 0.01, 0.01, 0.01]",139.1103,0.00161007291666667
989.001040930095,"[0.01, 1.0, 0.01]","[4, 8, 3]","[0.01, 1079.01, 1200.0]",138.876275,0.00160736429398148
989.001042040932,[1.0],[8],[1105.43],138.17875,0.00159929108796296
989.001038866471,"[0.01, 0.01, 1.0, 0.01]","[4, 3, 26, 3]","[9762.55, 0.01, 2827.86, 1200.0]",137.170254487179,0.00158761868619421
989.001041725739,"[0.01, 1.0, 1.0]","[3, 15, 9]","[0.01, 2054.69, 0.01]",136.980477777778,0.00158542219650206
989.001040918739,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[40, 40, 4, 4, 8, 8, 8, 8]","[937.44, 67.66, 0.01, 0.01, 370.79, 175.8, 530.82, 347.8]",136.81119,0.00158346284722222
989.001040930863,"[0.01, 1.0, 0.01, 0.01]","[69, 10, 4, 3]","[716790.06, 317.99, 102.38, 0.01]",135.937600724638,0.00157335186023886
989.00104583675,"[0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[76, 5, 15, 5, 8, 2, 2]","[567829.06, 0.01, 39471.09, 0.01, 27699.99, 0.01, 0.01]",135.6624475,0.00157016721643519
989.001041739158,"[0.01, 1.0, 0.01, 1.0, 1.0, 0.01, 1.0, 0.01]","[21, 21, 21, 84, 210, 21, 3, 3]","[0.01, 34.52, 0.01, 458.16, 26997.32, 0.01, 0.01, 0.01]",135.660142857143,0.00157014054232804
989.001038850212,"[1.0, 0.01]","[3, 16]","[268.54, 72191.06]",134.632745833333,0.00155824937307099
989.001041748909,"[1.0, 0.01, 1.0, 0.01, 0.01, 1.0]","[15, 45, 10, 5, 5, 10]","[216.44, 1629.31, 64.05, 0.01, 0.01, 1125.02]",133.698442222222,0.00154743567386831
989.00104583009,"[1.0, 1.0, 0.01]","[9, 14, 7]","[1047.87, 225.77, 0.01]",132.556442857143,0.00153421808862434
989.001040932709,"[0.01, 1.0]","[3, 10]","[0.01, 1325.02]",132.502033333333,0.00153358834876543
989.001041755091,"[1.0, 0.01, 1.0, 0.01]","[28, 4, 8, 4]","[1811.94, 0.01, 540.86, 0.01]",132.319692857143,0.0015314779265873
989.00103890256,"[1.0, 1.0, 0.01]","[2, 3, 1]","[0.01, 396.83, 0.01]",132.281766666667,0.00153103896604938
989.001038867683,"[1.0, 0.01]","[6, 9]","[763.74, 4031.44]",131.769377777778,0.00152510853909465
989.001045735282,"[1.0, 0.01]","[12, 4]","[1579.39, 0.01]",131.615858333333,0.00152333169367284
989.001042809516,"[0.01, 1.0, 0.01, 0.01]","[26, 10, 10, 184]","[389.67, 0.01, 0.01, 2404111.29]",130.809105359532,0.00151399427499458
989.00104172965,"[0.01, 1.0, 1.0, 0.01, 1.0]","[4, 8, 5, 20, 12]","[0.01, 162.26, 0.01, 11296.47, 1252.88]",130.339426666667,0.00150855817901235
989.001038864586,"[0.01, 1.0]","[24, 12]","[286.53, 1562.04]",130.2893875,0.00150797902199074
989.001042513418,"[1.0, 1.0, 0.01]","[12, 1, 1]","[1549.93, 0.01, 0.01]",129.170933333333,0.00149503395061728
989.001038862301,"[0.01, 1.0, 0.01, 1.0]","[1, 1, 44, 8]","[0.01, 0.01, 1093.5, 1019.38]",127.681122727273,0.0014777907723064
989.001041737185,"[1.0, 0.01, 1.0, 0.01, 0.01, 0.01, 1.0]","[21, 21, 4, 20, 4, 8, 8]","[0.01, 0.01, 0.01, 7654.66, 0.01, 339.25, 977.65]",126.460648452381,0.0014636649126433
989.00103886634,"[1.0, 0.01, 0.01]","[10, 20, 19]","[0.01, 525.41, 239634.65]",126.387205,0.00146281487268519
989.001038861993,"[1.0, 0.01, 1.0]","[1, 4, 4]","[0.01, 68.23, 502.92]",125.910575,0.00145729832175926
989.001040918731,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[6, 3, 3, 6, 4, 4, 8, 8]","[180.79, 0.01, 0.01, 1837.49, 0.01, 0.01, 716.47, 2484.96]",125.864991666667,0.00145677073688272
989.001040914622,"[1.0, 0.01, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[10, 10, 11, 22, 22, 11, 11, 11, 22, 11]","[0.01, 0.01, 0.01, 61.23, 123957.31, 0.01, 0.01, 0.01, 145759.77, 0.01]",125.38561,0.00145122233796296
989.001038870464,[0.01],[2],[25060.1],125.3005,0.00145023726851852
989.001038745682,"[1.0, 0.01, 1.0, 0.01]","[14, 14, 7, 6]","[858.44, 1050.86, 0.01, 37010.03]",123.752569047619,0.00143232140101411
989.001039712725,"[1.0, 0.01]","[21, 7]","[2583.5, 0.01]",123.023823809524,0.00142388684964727
989.001042359928,"[1.0, 1.0, 1.0]","[1, 42, 2]","[0.01, 5166.14, 0.01]",123.018333333333,0.00142382330246914
989.001045731379,"[1.0, 0.01, 1.0]","[4, 4, 8]","[0.01, 0.01, 979.58]",122.450025,0.00141724565972222
989.001040932332,"[1.0, 0.01]","[28, 160]","[193.15, 1843264.07]",122.102218660714,0.0014132201233879
989.001038863857,"[0.01, 1.0, 0.01, 1.0]","[2, 1, 125, 20]","[1752.0, 0.01, 1523.44, 2254.35]",121.6093752,0.00140751591666667
989.00104093062,"[1.0, 1.0, 0.01]","[28, 4, 3]","[1297.11, 281.86, 1200.0]",120.790357142857,0.00139803654100529
989.00104175713,"[1.0, 0.01, 1.0, 0.01, 1.0]","[11, 44, 20, 10, 10]","[0.01, 8707.3, 2360.45, 0.01, 0.01]",120.003350909091,0.00138892767255892
989.001038866311,[0.01],[14],[167499.12],119.642228571429,0.00138474801587302
989.001040933876,"[0.01, 1.0, 0.01]","[3, 15, 3]","[0.01, 1794.36, 0.01]",119.624066666667,0.00138453780864198
989.001038864143,"[0.01, 1.0, 0.01, 1.0]","[1, 1, 20, 10]","[0.01, 0.01, 160.15, 1193.31]",119.421175,0.00138218952546296
989.001038726125,"[0.01, 1.0, 1.0]","[2, 1, 28]","[2.97, 0.01, 3341.72]",119.371992857143,0.00138162028769841
989.0010388493,"[0.01, 1.0, 1.0]","[1, 8, 48]","[0.01, 0.01, 5685.71]",118.453641666667,0.00137099122299383
989.001040930109,"[1.0, 0.01]","[8, 3]","[905.02, 1200.0]",117.1275,0.00135564236111111
989.00103960724,"[1.0, 0.01]","[21, 5]","[2453.35, 0.01]",116.82621047619,0.0013521552138448
989.001042002013,"[1.0, 0.01]","[36, 15]","[4197.63, 53.35]",116.6364,0.00134995833333333
989.00103938284,"[0.01, 1.0, 0.01]","[15, 30, 28]","[7169.46, 3350.48, 389.8]",116.601520952381,0.00134955464065256
989.001038886073,[1.0],[12],[1397.81],116.484166666667,0.00134819637345679
989.001038863992,"[0.01, 1.0, 0.01, 1.0, 0.01]","[1, 1, 1, 1, 8]","[0.01, 0.01, 0.01, 0.01, 92788.06]",116.005275,0.00134265364583333
989.001041728193,"[0.01, 0.01, 1.0, 0.01, 1.0, 1.0, 1.0, 0.01, 1.0]","[5, 5, 10, 10, 10, 5, 10, 5, 5]","[0.01, 0.01, 568.95, 62.47, 521.62, 0.01, 64.29, 0.01, 0.01]",115.55253,0.00133741354166667
989.001040930358,"[0.01, 1.0, 1.0, 0.01]","[3, 345, 2, 1]","[0.01, 13246.56, 154.2, 0.01]",115.49595942029,0.00133675878958669
989.001038876172,[1.0],[30],[3457.96],115.265333333333,0.00133408950617284
989.001042042837,[0.01],[2],[23000.4],115.002,0.00133104166666667
989.001040930061,"[1.0, 0.01]","[20, 3]","[2196.39, 1200.0]",113.8195,0.00131735532407407
989.001041739972,"[1.0, 0.01, 1.0]","[4, 8, 12]","[0.01, 1456.5, 1333.29]",112.930625,0.00130706741898148
989.001038863114,"[0.01, 1.0]","[2, 4]","[0.01, 450.19]",112.54755,0.00130263368055556
989.001038860383,"[0.01, 1.0]","[15, 6]","[694.63, 669.16]",111.989753333333,0.00129617770061728
989.001045732733,"[1.0, 0.01, 1.0, 0.01]","[28, 28, 20, 4]","[2098.71, 1075.99, 729.53, 0.01]",111.814735714286,0.00129415203373016
989.002028428396,"[1.0, 0.01, 1.0]","[4, 24, 8]","[0.01, 194186.06, 226.59]",109.237108333333,0.00126431838348765
989.001040926874,"[1.0, 0.01]","[2, 6]","[0.01, 65495.58]",109.1643,0.00126347569444444
989.001042003102,"[1.0, 0.01, 1.0, 1.0, 0.01, 1.0]","[20, 5, 10, 70, 10, 10]","[423.14, 0.01, 305.07, 2607.77, 33.92, 197.48]",108.699797142857,0.00125809950396825
989.001038870499,"[0.01, 0.01]","[6, 12]","[63923.35, 2196.68]",108.369483333333,0.00125427642746914
989.001038725478,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[2, 41, 1, 55, 1, 6]","[0.01, 46619.27, 0.01, 478971.38, 0.01, 5841.4]",108.216925779749,0.00125251071504339
989.001042000272,[1.0],[16],[1726.98],107.93625,0.00124926215277778
989.001038864275,"[1.0, 0.01, 1.0, 0.01]","[1, 7, 1, 24]","[0.01, 1073.05, 0.01, 254509.24]",107.598445238095,0.00124535237544092
989.001041739601,"[1.0, 0.01, 1.0]","[4, 4, 8]","[0.01, 0.01, 859.98]",107.500025,0.00124421325231481
989.001038723944,"[1.0, 1.0]","[1, 39]","[0.01, 4185.19]",107.322564102564,0.00124215930674264
989.00103888689,"[0.01, 1.0]","[60, 8]","[637253.85, 5.83]",106.937725,0.00123770515046296
989.001039404978,"[1.0, 0.01, 1.0, 0.01]","[56, 56, 112, 7]","[581.33, 73435.52, 9341.12, 0.01]",106.89725,0.00123723668981481
989.00104093319,"[1.0, 0.01]","[8, 3]","[822.58, 1200.0]",106.8225,0.00123637152777778
989.001039714676,"[1.0, 0.01]","[14, 14]","[1179.49, 31199.69]",106.534778571429,0.00123304141865079
989.001040930101,"[0.01, 1.0, 0.01]","[4, 12, 3]","[0.01, 1222.72, 1200.0]",105.893358333333,0.00122561757330247
989.001040483407,[1.0],[408],[42908.55],105.168014705882,0.00121722239242919
989.001041724776,"[0.01, 1.0, 1.0]","[9, 3, 164]","[522.11, 0.01, 17145.4]",105.128577506775,0.00121676594336545
989.001042048969,"[0.01, 1.0, 0.01, 1.0]","[3, 3, 6, 3]","[0.01, 0.01, 62710.15, 0.01]",104.523616666667,0.00120976408179012
989.001039394615,"[1.0, 1.0, 0.01]","[6, 1, 2]","[622.5, 0.01, 1.75]",103.76875,0.00120102719907407
989.001006676637,"[0.01, 0.01, 0.01, 1.0, 0.01]","[2, 1, 1, 6, 3]","[10624.54, 0.01, 0.01, 279.83, 1200.0]",103.761233333333,0.00120094020061728
989.001038861818,"[1.0, 0.01, 1.0]","[1, 26, 4]","[0.01, 3588.64, 408.91]",103.617746153846,0.00119927946937322
989.001041758919,"[0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[20, 10, 16, 16, 8, 8]","[6751.47, 0.01, 6023.82, 1542.65, 0.01, 0.01]",103.55851,0.00119859386574074
989.001041740315,"[1.0, 0.01, 1.0, 0.01]","[4, 4, 8, 8]","[0.01, 0.01, 817.43, 726.03]",103.0888125,0.00119315755208333
989.001041739576,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[12, 24, 4, 4, 4, 4]","[1146.0, 16236.13, 0.01, 0.01, 0.01, 0.01]",102.270104166667,0.00118368176118827
989.001039405487,"[1.0, 0.01, 1.0]","[2, 12, 6]","[0.01, 550.02, 610.4]",102.196683333333,0.00118283198302469
989.00103416756,"[0.01, 1.0, 0.01, 1.0]","[2, 4, 6, 6]","[0.01, 408.38, 0.01, 0.01]",102.096733333333,0.00118167515432099
989.001040932347,"[1.0, 0.01]","[4, 8]","[0.01, 81388.08]",101.7376,0.00117751851851852
989.001040918773,"[1.0, 0.01, 1.0, 0.01, 0.01]","[4, 8, 12, 16, 4]","[0.01, 1596.78, 1177.0, 2447.13, 0.01]",101.611289583333,0.00117605659239969
989.00104573215,"[0.01, 1.0, 0.01, 1.0]","[6, 3, 3, 3]","[60832.41, 0.01, 0.01, 0.01]",101.39405,0.00117354224537037
989.001042812593,"[1.0, 0.01]","[2, 4]","[0.01, 40311.45]",100.783625,0.0011664771412037
989.00104175059,"[0.01, 1.0, 0.01, 1.0, 0.01]","[10, 2, 2, 2, 2]","[59069.23, 0.01, 0.01, 82.16, 91.13]",100.60993,0.00116446678240741
989.001042003095,"[1.0, 0.01, 1.0, 0.01, 1.0]","[35, 10, 25, 5, 10]","[979.63, 19.68, 1399.05, 0.01, 153.08]",99.2791285714286,0.00114906398809524
989.001039391952,[1.0],[54],[5359.66],99.252962962963,0.00114876114540466
989.002027700248,"[0.01, 1.0, 0.01, 1.0]","[2, 8, 4, 12]","[0.01, 6.19, 0.01, 1170.57]",98.321325,0.00113797829861111
989.001034168378,"[1.0, 1.0]","[1, 10]","[0.01, 982.44]",98.254,0.00113719907407407
989.001006676628,"[0.01, 0.01, 1.0, 0.01]","[3, 1, 2, 2]","[27249.74, 0.01, 0.01, 1200.0]",96.8375666666667,0.00112080516975309
989.00104175872,"[1.0, 0.01, 1.0, 1.0, 1.0, 0.01, 0.01, 0.01]","[6, 3, 3, 6, 4, 8, 8, 4]","[378.34, 0.01, 0.01, 190.2, 0.01, 844.72, 554.61, 0.01]",96.5117208333333,0.00111703380594136
989.001039715842,"[1.0, 0.01, 1.0, 0.01]","[7, 14, 14, 21]","[0.01, 3958.32, 1289.02, 3231.42]",96.4404285714286,0.00111620866402116
989.001034164826,"[0.01, 1.0, 0.01]","[1, 8, 2]","[0.01, 764.66, 0.01]",95.58265,0.0011062806712963
989.001038725691,"[1.0, 1.0]","[1, 15]","[0.01, 1424.5]",94.9766666666667,0.00109926697530864
989.001042809427,[0.01],[3],[28397.43],94.6581,0.00109557986111111
989.001038723191,"[1.0, 0.01, 1.0, 0.01, 0.01, 1.0, 0.01]","[70, 40, 10, 5, 4, 4, 4]","[3916.05, 33758.86, 299.21, 0.01, 0.01, 0.01, 0.01]",94.3068564285714,0.00109151454199735
989.001041737654,"[1.0, 0.01, 1.0, 0.01]","[4, 8, 8, 4]","[0.01, 299.16, 747.54, 0.01]",93.818975,0.0010858677662037
989.002027697946,"[0.01, 1.0, 0.01]","[4, 4, 8]","[0.01, 0.01, 74045.27]",92.5591125,0.00107128602430556
989.001039405565,"[1.0, 0.01, 1.0, 0.01, 0.01, 1.0, 0.01, 1.0]","[8, 8, 42, 7, 5, 32, 68, 32]","[0.01, 0.01, 327.13, 0.01, 0.01, 621.3, 300455.32, 675.51]",92.5000246918767,0.00107060213763746
989.001041757301,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[30, 10, 20, 10, 9, 27, 9]","[701.43, 0.01, 659.05, 0.01, 0.01, 94938.73, 0.01]",91.4982348148148,0.00105900734739369
989.001040916994,"[1.0, 1.0, 0.01, 0.01, 1.0, 0.01, 1.0, 0.01]","[2, 30, 15, 322, 6, 1, 1, 2]","[0.01, 304.62, 119.87, 1888570.11, 132.09, 0.01, 0.01, 0.01]",90.9153089855073,0.00105226052066559
989.001039713202,"[1.0, 0.01, 1.0, 0.01]","[9, 26, 8, 8]","[0.01, 235904.62, 0.01, 0.01]",90.7349197649573,0.00105017268246478
989.001038855266,"[1.0, 1.0, 0.01]","[3, 12, 6]","[0.01, 1087.36, 0.01]",90.6166833333333,0.00104880420524691
989.001039404771,"[1.0, 1.0, 1.0, 0.01]","[2, 8, 4, 12]","[0.01, 0.01, 0.01, 108417.68]",90.3568166666667,0.00104579648919753
989.001038723576,"[1.0, 1.0, 0.01]","[1, 16, 4]","[0.01, 1441.87, 0.01]",90.1269,0.00104313541666667
989.001040918603,"[0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[21, 15, 12, 3, 3, 6, 6]","[0.01, 538.23, 4161.73, 0.01, 0.01, 299.73, 366.22]",89.9188464285714,0.00104072738921958
989.001042004031,"[1.0, 0.01, 1.0, 0.01]","[24, 8, 4, 12]","[2138.56, 14.0, 0.01, 469.7]",89.5180833333333,0.00103608892746914
989.001045154632,"[1.0, 0.01, 1.0, 0.01]","[8, 4, 4, 16]","[709.14, 0.01, 0.01, 1384.77]",89.51050625,0.00103600122974537
989.001040513704,"[0.01, 1.0, 1.0, 1.0, 0.01]","[2, 14, 5, 16, 8]","[0.01, 784.27, 0.01, 529.86, 0.01]",89.1375982142857,0.0010316851645172
989.001040930112,"[1.0, 0.01]","[8, 3]","[679.59, 1200.0]",88.94875,0.0010294994212963
989.00104093321,"[1.0, 0.01]","[16, 3]","[1353.73, 1200.0]",88.608125,0.00102555700231481
989.001042809451,"[1.0, 1.0, 0.01]","[1, 3, 1]","[0.01, 265.13, 0.01]",88.3867666666667,0.0010229949845679
989.001039391425,"[1.0, 0.01, 1.0, 0.01, 0.01, 0.01, 1.0, 0.01, 1.0]","[15, 10, 5, 5, 10, 20, 20, 10, 25]","[867.32, 15.25, 0.01, 0.01, 30.05, 344.56, 319.32, 0.74, 345.09]",87.8112733333333,0.00101633418209877
989.001041739922,"[1.0, 0.01, 1.0]","[4, 4, 8]","[0.01, 0.01, 700.83]",87.606275,0.0010139615162037
989.001039715515,"[1.0, 0.01, 1.0, 0.01, 1.0]","[21, 14, 7, 14, 7]","[1126.11, 368.93, 0.01, 47200.0, 0.01]",87.60495,0.00101394618055556
989.001045157177,"[0.01, 0.01, 1.0, 1.0, 0.01, 0.01, 1.0, 0.01, 1.0, 0.01, 0.01]","[7, 70, 2, 5, 90, 18, 8, 4, 12, 52, 12]","[0.01, 2003.69, 0.01, 0.01, 1036.73, 156.08, 59.6, 0.01, 135.0, 720.37, 81865.05]",87.5545917399267,0.00101336333032323
989.001040933072,"[1.0, 0.01, 0.01]","[10, 2, 26]","[249.65, 0.01, 162269.35]",87.3763384615385,0.00101130021367521
989.001039401958,"[1.0, 1.0, 0.01, 1.0, 0.01, 0.01]","[2, 7, 8, 16, 8, 8]","[0.01, 0.01, 0.01, 643.3, 200.86, 37504.62]",87.3445410714286,0.00101093218832672
989.001034172129,"[0.01, 0.01, 1.0, 1.0, 0.01, 1.0]","[1, 1, 2, 1, 2, 2]","[0.01, 0.01, 101.08, 0.01, 161.84, 71.85]",87.2844,0.00101023611111111
989.001039393599,"[1.0, 0.01]","[24, 16]","[2081.03, 679.67]",87.1343770833333,0.0010084997347608
989.001039392047,[1.0],[126],[10827.88],85.9355555555556,0.000994624485596708
989.00104093007,"[1.0, 0.01]","[6, 3]","[490.62, 1200.0]",85.77,0.000992708333333333
989.001040933732,"[0.01, 1.0, 0.01]","[8, 8, 4]","[0.01, 686.07, 0.01]",85.7587875,0.000992578559027778
989.001038746327,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[9, 18, 18, 18, 36, 9]","[0.01, 790.55, 904.92, 3825.25, 1117.26, 0.01]",83.8737888888889,0.000970761445473251
989.001039606937,"[1.0, 0.01]","[6, 2]","[500.05, 0.01]",83.3417166666667,0.000964603202160494
989.001038868876,"[1.0, 0.01, 1.0, 0.01]","[20, 10, 9, 9]","[1665.33, 0.01, 0.01, 0.01]",83.2676322222222,0.000963745743312757
989.001040933199,"[1.0, 0.01]","[4, 3]","[316.49, 1200.0]",83.1225,0.000962065972222222
989.001040926988,[1.0],[40],[3322.01],83.05025,0.00096122974537037
989.001038864281,"[1.0, 0.01, 1.0]","[1, 129, 9]","[0.01, 19214.02, 729.93]",82.602792248062,0.000956050836204421
989.001040933254,"[1.0, 0.01]","[6, 3]","[468.63, 1200.0]",82.105,0.000950289351851852
989.001038884503,[1.0],[18],[1466.44],81.4688888888889,0.00094292695473251
