tag_id,loc_code,start_date,end_date,dwell_time,number_of_detections
989.001041750566,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039732554,922,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001040933782,231,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041750391,922,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041730435,922,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039735031,9B,2023-11-04,2023-11-04,0 days 07:36:40.460000,2
989.001039734189,921,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039734189,922,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749979,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749979,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001040933462,7A,2023-11-04,2023-11-04,0 days 00:03:40.200000,16
989.001041918344,232,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001042516576,232,2023-11-04,2023-11-04,0 days 00:02:03.240000,2
989.001042516576,231,2023-11-04,2023-11-04,0 days 00:04:56.600000,2
989.001040933462,7B,2023-11-04,2023-11-04,0 days 00:09:13.390000,8
989.001041918344,231,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041747459,921,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041747459,922,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001040914353,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039733784,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039733784,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001040934081,7A,2023-11-04,2023-11-04,0 days 00:02:57.400000,12
989.001040933636,7A,2023-11-04,2023-11-04,0 days 00:01:59.700000,12
989.001039405727,71,2023-11-04,2023-11-04,0 days 01:06:42.790000,30
989.001041918159,232,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041918159,231,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001040933636,7B,2023-11-04,2023-11-04,0 days 00:04:43.620000,8
989.001040934081,7B,2023-11-04,2023-11-16,11 days 14:48:21.340000,61
989.001038888069,83,2023-11-04,2023-11-04,0 days 00:00:00,2
989.001034167537,44,2023-11-04,2023-11-04,0 days 00:00:00,2
989.001041750009,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041728609,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041750009,9B,2023-11-04,2023-11-04,0 days 00:05:09.720000,3
989.001041728609,9B,2023-11-04,2023-11-05,0 days 13:12:58.410000,3
989.001041747153,922,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001040932278,71,2023-11-04,2023-11-04,0 days 00:17:53.260000,15
989.001039733838,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039733838,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041750009,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041731637,922,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041750009,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041750009,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039405805,7A,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001039404771,7A,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001039405805,7B,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001039404771,7B,2023-11-04,2023-11-05,1 days 06:06:57.680000,12
989.001039404380,7A,2023-11-04,2023-11-04,0 days 00:04:49.820000,16
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039404380,7B,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001040932363,7A,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001040932363,7B,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9A,2023-11-04,2023-11-04,0 days 02:50:25.370000,2
989.001040932605,7A,2023-11-04,2023-11-04,0 days 00:04:07.270000,20
989.001041746840,922,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001042809208,44,2023-11-04,2023-11-09,4 days 12:26:36.260000,3
989.001039732554,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039732554,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001040932605,7B,2023-11-04,2023-11-04,0 days 00:00:59.360000,8
989.001041750391,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041750391,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041750391,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041750391,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041750391,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039734189,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039734189,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039732724,921,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001038867690,83,2023-11-04,2023-11-04,0 days 00:00:00,2
989.001039734387,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039734387,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001040932278,7A,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001039401213,71,2023-11-04,2023-11-04,0 days 00:23:09.040000,15
989.001041731378,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039732724,922,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041731378,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041731378,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041995077,922,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041731378,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041731378,9A,2023-11-04,2023-11-05,1 days 01:36:20.450000,2
989.001041995077,921,2023-11-04,2023-11-06,1 days 14:47:12.570000,4
989.001040932278,7B,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001039734387,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001040933614,7A,2023-11-04,2023-11-04,0 days 00:01:21.280000,8
989.001040931826,7A,2023-11-04,2023-11-04,0 days 00:04:25.290000,12
989.001039405727,7A,2023-11-04,2023-11-04,0 days 00:04:54.370000,16
989.001040931826,7B,2023-11-04,2023-11-04,0 days 00:05:09.900000,12
989.001040933614,7B,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001039405727,7B,2023-11-04,2023-11-05,1 days 05:55:38.670000,64
989.001040933090,702,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001039403334,701,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001041731637,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041731637,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039403334,702,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001040932959,7A,2023-11-04,2023-11-04,0 days 00:13:56.600000,32
989.001039404059,7A,2023-11-04,2023-11-04,0 days 00:06:30.200000,24
989.001041917735,232,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041917735,231,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039404059,7B,2023-11-04,2023-11-05,0 days 12:54:47.130000,24
989.001041728686,922,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039733838,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039733838,9A,2023-11-04,2023-11-04,0 days 00:01:36.140000,2
989.001039402174,7A,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001039733838,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039733838,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039402174,7B,2023-11-04,2023-11-07,2 days 09:17:05.180000,8
989.001039733838,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001040932959,7B,2023-11-04,2023-11-04,0 days 00:16:42.600000,8
989.001039733838,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041746840,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041746840,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041747459,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041747459,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041748062,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041748062,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041748062,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001040929870,7A,2023-11-04,2023-11-04,0 days 00:01:04.150000,8
989.001041748062,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041748062,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041748062,9A,2023-11-04,2023-11-05,0 days 22:59:03.270000,3
989.001039737058,922,2023-11-04,2023-11-04,0 days 00:28:22.490000,2
989.001040914353,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001040914353,9B,2023-11-04,2023-11-04,0 days 00:34:49.550000,3
989.001039402767,71,2023-11-04,2023-12-02,27 days 20:14:55.590000,39
989.001039405142,701,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001039405919,7A,2023-11-04,2023-11-04,0 days 00:01:07.340000,8
989.001039405142,702,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001039405919,7B,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001040929870,7B,2023-11-04,2023-11-04,0 days 00:13:06.090000,8
989.001039733838,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039733838,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039733838,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039733838,9A,2023-11-04,2023-11-05,0 days 17:04:09.760000,2
989.001039737058,921,2023-11-04,2023-11-11,6 days 15:44:55.920000,8
989.001040914353,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039739992,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039402545,7A,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001041730117,922,2023-11-04,2023-11-04,0 days 00:50:54.600000,2
989.001040932114,7A,2023-11-04,2023-11-04,0 days 00:03:51.430000,12
989.001041746626,922,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039402545,7B,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001040932114,7B,2023-11-04,2023-11-04,0 days 00:17:36.060000,8
989.001039401369,7A,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001039401369,7B,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001041730435,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041730435,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001042048090,83,2023-11-04,2023-11-04,0 days 00:00:00,2
989.001042040794,232,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001042040794,231,2023-11-04,2023-11-04,0 days 00:03:51.270000,3
989.001041746845,921,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041746845,922,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041730117,921,2023-11-04,2023-11-05,0 days 16:42:12.980000,2
989.001042813053,44,2023-11-04,2023-11-04,0 days 00:00:00,2
989.001039735031,9A,2023-11-04,2023-11-05,0 days 22:43:38.830000,3
989.001034166369,44,2023-11-04,2023-11-05,1 days 01:31:04.950000,10
989.001042048992,44,2023-11-04,2023-11-04,0 days 00:20:43.770000,4
989.001042005416,44,2023-11-04,2023-11-04,0 days 00:03:12.860000,4
989.001041916957,232,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041916957,231,2023-11-04,2023-11-04,0 days 00:00:00.390000,2
989.001042004563,44,2023-11-04,2023-11-11,6 days 04:47:05.200000,29
989.001038887881,44,2023-11-04,2023-11-04,0 days 00:03:47.290000,6
989.001040933732,7A,2023-11-04,2023-11-04,0 days 00:11:26.070000,8
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:05:34.100000,3
989.001041746626,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041746626,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:09:47.210000,4
989.001041746626,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001040933732,7B,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001041746626,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039404483,7A,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001039404483,7B,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001038887971,5A,2023-11-04,2023-11-04,0 days 00:00:00,5
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:16:49.760000,3
989.001039382171,60,2023-11-04,2023-11-05,1 days 00:06:35.020000,64
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:22:00.730000,7
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:23:43.500000,8
989.001038887407,44,2023-11-04,2023-11-05,0 days 07:30:54.440000,20
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:06:25.190000,3
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:14:30.810000,2
989.001041728686,9A,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041728686,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041728686,9A,2023-11-04,2023-11-04,0 days 00:02:19.880000,2
989.001041728686,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041728686,9A,2023-11-04,2023-11-04,0 days 00:02:46.460000,2
989.001041728686,9B,2023-11-04,2023-11-04,0 days 00:00:00,1
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:01:09.810000,2
989.001039403718,71,2023-11-04,2023-11-05,0 days 00:57:56.020000,35
989.001039386020,60,2023-11-04,2023-11-04,0 days 00:00:00,4
989.001041749020,9B,2023-11-04,2023-11-04,0 days 00:29:09.470000,6
989.001040914245,922,2023-11-04,2023-11-23,18 days 07:24:43.350000,31
989.001041749020,9A,2023-11-04,2023-11-04,0 days 00:01:42.640000,2
989.001041749020,9B,2023-11-04,2023-11-05,0 days 00:09:31.740000,3
989.001039732724,921,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039737053,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041998979,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039732724,922,2023-11-05,2023-11-05,0 days 01:20:04.800000,2
989.001041746845,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041746845,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041746845,9A,2023-11-05,2023-11-12,7 days 14:18:03.140000,63
989.001041751007,921,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041751007,922,2023-11-05,2023-11-05,0 days 06:17:26.600000,2
989.001041728609,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039404616,7A,2023-11-05,2023-11-05,0 days 00:06:36.930000,28
989.001039404616,7B,2023-11-05,2023-11-05,0 days 00:00:00,4
989.001041728609,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041728609,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039732724,921,2023-11-05,2023-11-05,0 days 00:17:31.040000,4
989.001041728609,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041728609,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001042513202,232,2023-11-05,2023-11-05,0 days 00:21:59.500000,3
989.001041728609,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041728609,9A,2023-11-05,2023-11-05,0 days 00:01:21.450000,2
989.001042513202,231,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041728609,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041728609,9A,2023-11-05,2023-11-05,0 days 00:05:56.650000,2
989.001041728609,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041728609,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041728609,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041728609,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039404059,7A,2023-11-05,2023-11-11,6 days 12:13:54.520000,10
989.001040934631,7A,2023-11-05,2023-11-05,0 days 00:05:57.820000,20
989.001039732724,922,2023-11-05,2023-11-05,0 days 02:09:44.050000,13
989.001041730441,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041730441,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041730441,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041730441,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001040934631,7B,2023-11-05,2023-11-05,0 days 00:00:00,4
989.001042047852,402,2023-11-05,2023-11-05,0 days 00:00:00,7
989.001042047852,401,2023-11-05,2023-11-05,0 days 00:00:00,7
989.001038887903,44,2023-11-05,2023-11-05,0 days 00:08:59.160000,8
989.001041727916,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041727916,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041727916,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039735962,9A,2023-11-05,2023-11-06,1 days 07:20:40.800000,7
989.001039403334,7A,2023-11-05,2023-11-05,0 days 00:16:04.820000,52
989.001039403334,7B,2023-11-05,2023-11-05,0 days 00:01:28.120000,8
989.001041751007,921,2023-11-05,2023-11-05,0 days 02:46:49.040000,3
989.001041919608,232,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041919608,231,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001040914353,921,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001040914353,922,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039735809,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039735809,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039735862,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039403718,7A,2023-11-05,2023-11-05,0 days 00:02:12.550000,12
989.001039403718,7B,2023-11-05,2023-11-05,0 days 00:00:00,4
989.001039735836,922,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039734220,921,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039734220,922,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039736343,922,2023-11-05,2023-11-05,0 days 00:35:31.570000,2
989.001039384903,501,2023-11-05,2023-11-05,0 days 00:00:00,5
989.001042512431,22,2023-11-05,2023-11-05,0 days 00:00:00,2
989.001039732724,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039732724,9B,2023-11-05,2023-11-05,0 days 00:06:07.700000,2
989.001040931929,7A,2023-11-05,2023-11-05,0 days 00:05:55.700000,24
989.001039732724,9A,2023-11-05,2023-11-05,0 days 00:18:49.580000,2
989.001039733561,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039733561,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001040933090,7A,2023-11-05,2023-11-05,0 days 00:21:12.430000,28
989.001040931929,7B,2023-11-05,2023-11-05,0 days 00:27:21.940000,12
989.001039732724,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039733838,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039732724,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039732724,9B,2023-11-05,2023-11-05,0 days 00:23:36.280000,2
989.001039733769,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039733769,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041918224,232,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041918224,231,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001040933090,7B,2023-11-05,2023-11-06,1 days 05:16:51.010000,12
989.001039732724,9A,2023-11-05,2023-11-05,0 days 00:03:33.340000,2
989.001039732724,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039732724,9A,2023-11-05,2023-11-05,0 days 00:01:35.610000,2
989.001039732724,9B,2023-11-05,2023-11-05,0 days 00:12:22.170000,2
989.001039733088,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039402963,7A,2023-11-05,2023-11-05,0 days 00:06:31.440000,28
989.001039732724,9A,2023-11-05,2023-11-05,0 days 00:02:53.940000,2
989.001039732724,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001045156599,401,2023-11-05,2023-11-05,0 days 00:00:00,7
989.001045156599,402,2023-11-05,2023-11-05,0 days 00:00:00,7
989.001039402963,7B,2023-11-05,2023-11-05,0 days 00:00:00,4
989.001039735836,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039735836,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039733838,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039733838,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039734018,9B,2023-11-05,2023-11-05,0 days 00:20:37.400000,2
989.001041751007,922,2023-11-05,2023-11-05,0 days 06:59:33.270000,3
989.001041730117,922,2023-11-05,2023-11-05,0 days 00:05:01.920000,2
989.001041728735,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001040931984,7A,2023-11-05,2023-11-05,0 days 00:00:00,4
989.001039734018,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041747300,922,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039405142,7A,2023-11-05,2023-11-05,0 days 00:15:49.450000,52
989.001039734220,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039734220,9B,2023-11-05,2023-11-05,0 days 00:06:25,2
989.001039734220,9A,2023-11-05,2023-11-05,0 days 00:01:07.280000,2
989.001039734220,9B,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039405142,7B,2023-11-05,2023-11-08,3 days 00:17:07.720000,56
989.001039739992,921,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039739992,922,2023-11-05,2023-11-05,0 days 10:29:10.320000,2
989.001039401213,7A,2023-11-05,2023-11-05,0 days 00:05:24.020000,20
989.001042510944,232,2023-11-05,2023-11-05,0 days 00:04:30.560000,2
989.001039401213,7B,2023-11-05,2023-11-05,0 days 00:00:00,4
989.001040929877,702,2023-11-05,2023-11-05,0 days 00:00:00,4
989.001042510944,231,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001040929877,701,2023-11-05,2023-11-05,0 days 00:00:00,4
989.001039734067,9A,2023-11-05,2023-11-12,6 days 23:52:46.980000,19
989.001041730117,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041729755,921,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041729755,922,2023-11-05,2023-11-05,0 days 06:21:54.560000,4
989.001041917376,232,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041917376,231,2023-11-05,2023-11-05,0 days 00:09:16.870000,2
989.001041731434,921,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041731434,922,2023-11-05,2023-11-05,0 days 03:00:32.340000,2
989.001039734220,9A,2023-11-05,2023-11-06,0 days 20:37:54.080000,2
989.001039402935,7A,2023-11-05,2023-11-05,0 days 00:11:50.070000,28
989.001041730441,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039402935,7B,2023-11-05,2023-11-05,0 days 00:00:00,4
989.001040914353,9A,2023-11-05,2023-11-05,0 days 00:01:12.150000,2
989.001042512092,232,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001040932553,7A,2023-11-05,2023-11-05,0 days 00:01:59.130000,12
989.001042512092,231,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001040932553,7B,2023-11-05,2023-11-05,0 days 00:01:29.770000,8
989.001041746312,9A,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001039402568,7A,2023-11-05,2023-11-05,0 days 00:01:01.070000,8
989.001039402568,7B,2023-11-05,2023-11-05,0 days 00:00:00,4
989.001041747551,922,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001040932347,7A,2023-11-05,2023-11-05,0 days 00:00:00,4
989.001040932347,7B,2023-11-05,2023-11-06,0 days 22:36:28.080000,8
989.001042048418,232,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001042048418,231,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001042511010,232,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001042511010,231,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041751007,921,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041731434,921,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001040933545,7A,2023-11-05,2023-11-05,0 days 00:05:43.390000,12
989.001039404420,7A,2023-11-05,2023-11-06,0 days 06:28:38.310000,268
989.001040933545,7B,2023-11-05,2023-11-05,0 days 00:00:59.430000,8
989.001041747551,921,2023-11-05,2023-11-12,6 days 18:42:13.910000,8
989.001039401664,7A,2023-11-05,2023-11-05,0 days 00:29:29.280000,60
989.001041729755,921,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001041918033,232,2023-11-05,2023-11-05,0 days 00:13:00.840000,4
989.001039401664,7B,2023-11-05,2023-11-05,0 days 00:00:00,4
989.001041918033,231,2023-11-05,2023-11-05,0 days 00:00:00,1
989.001040934582,7A,2023-11-05,2023-11-05,0 days 00:16:37.070000,64
989.001039403360,7A,2023-11-05,2023-11-05,0 days 00:04:04.860000,20
989.001039403360,7B,2023-11-05,2023-11-05,0 days 00:02:32.480000,12
989.001040934582,7B,2023-11-05,2023-11-05,0 days 00:41:23.690000,24
989.001040914353,921,2023-11-05,2023-11-06,0 days 13:52:50.230000,18
989.001042808742,402,2023-11-05,2023-11-07,1 days 10:01:31.940000,217
989.001041747459,9A,2023-11-06,2023-11-06,0 days 00:06:05.490000,2
989.001040933403,7A,2023-11-06,2023-11-06,0 days 00:00:00,4
989.001039404420,7B,2023-11-06,2023-11-07,1 days 10:42:06.050000,32
989.001040933403,7B,2023-11-06,2023-11-06,0 days 00:00:00,4
989.001041750812,921,2023-11-06,2023-11-06,0 days 00:00:00,1
989.001041750812,922,2023-11-06,2023-11-06,0 days 00:00:00,1
989.001039405565,7A,2023-11-06,2023-11-06,0 days 00:11:15.510000,32
989.001041746312,922,2023-11-06,2023-11-06,0 days 01:03:14.750000,6
989.001042514360,202,2023-11-06,2023-11-06,0 days 00:00:00,1
989.001042514360,201,2023-11-06,2023-11-06,0 days 00:00:00,1
